PUBLICATION_DATE,UID,SITE_ID,DATE_COL,VISIT_NO,STATE,SAMPLE_TYPE,LINE,TEMP_CORRECTED,TEMP_SENSOR,TEMP_THERMOMETER,TEMPERATURE
8/23/2016,6236,NLA12_OK-122,21-May-12,1,OK,PROF,40,,,,22.4
8/23/2016,6236,NLA12_OK-122,21-May-12,1,OK,PROF,1,,,,22.3
8/23/2016,6237,NLA12_WI-R11,21-May-12,1,WI,CALIB,0,,24.5,,
8/23/2016,6237,NLA12_WI-R11,21-May-12,1,WI,PROF,3,,,,21.2
8/23/2016,6237,NLA12_WI-R11,21-May-12,1,WI,PROF,2,,,,21.3
8/23/2016,6237,NLA12_WI-R11,21-May-12,1,WI,PROF,1,,,,21.3
8/23/2016,6237,NLA12_WI-R11,21-May-12,1,WI,PROF,0,Y,,,
8/23/2016,6237,NLA12_WI-R11,21-May-12,1,WI,PROF,40,,,,21.3
8/23/2016,6243,NLA12_KS-114,22-May-12,1,KS,PROF,4,,,,23
8/23/2016,6243,NLA12_KS-114,22-May-12,1,KS,PROF,7,,,,20.7
8/23/2016,6243,NLA12_KS-114,22-May-12,1,KS,PROF,2,,,,23.2
8/23/2016,6243,NLA12_KS-114,22-May-12,1,KS,PROF,3,,,,23.1
8/23/2016,6243,NLA12_KS-114,22-May-12,1,KS,PROF,6,,,,21.3
8/23/2016,6243,NLA12_KS-114,22-May-12,1,KS,CALIB,0,,21.3,21,
8/23/2016,6243,NLA12_KS-114,22-May-12,1,KS,PROF,5,,,,22.7
8/23/2016,6243,NLA12_KS-114,22-May-12,1,KS,PROF,0,Y,,,
8/23/2016,6243,NLA12_KS-114,22-May-12,1,KS,PROF,40,,,,23.2
8/23/2016,6243,NLA12_KS-114,22-May-12,1,KS,PROF,1,,,,23.2
8/23/2016,6249,NLA12_OK-R01,22-May-12,1,OK,PROF,5,,,,23
8/23/2016,6249,NLA12_OK-R01,22-May-12,1,OK,PROF,40,,,,24
8/23/2016,6249,NLA12_OK-R01,22-May-12,1,OK,CALIB,0,,27.9,28,
8/23/2016,6249,NLA12_OK-R01,22-May-12,1,OK,PROF,3,,,,23.8
8/23/2016,6249,NLA12_OK-R01,22-May-12,1,OK,PROF,6,,,,21.3
8/23/2016,6249,NLA12_OK-R01,22-May-12,1,OK,PROF,7,,,,16.4
8/23/2016,6249,NLA12_OK-R01,22-May-12,1,OK,PROF,1,,,,23.9
8/23/2016,6249,NLA12_OK-R01,22-May-12,1,OK,PROF,8,,,,13.8
8/23/2016,6249,NLA12_OK-R01,22-May-12,1,OK,PROF,0,Y,,,
8/23/2016,6249,NLA12_OK-R01,22-May-12,1,OK,PROF,9,,,,12.5
8/23/2016,6249,NLA12_OK-R01,22-May-12,1,OK,PROF,4,,,,23.4
8/23/2016,6249,NLA12_OK-R01,22-May-12,1,OK,PROF,2,,,,23.9
8/23/2016,6250,NLA12_CA-106,22-May-12,1,CA,PROF,40,,,,
8/23/2016,6250,NLA12_CA-106,22-May-12,1,CA,PROF,5,,,,24.1
8/23/2016,6250,NLA12_CA-106,22-May-12,1,CA,PROF,2,,,,27.7
8/23/2016,6250,NLA12_CA-106,22-May-12,1,CA,PROF,6,,,,24
8/23/2016,6250,NLA12_CA-106,22-May-12,1,CA,PROF,4,,,,24.9
8/23/2016,6250,NLA12_CA-106,22-May-12,1,CA,PROF,3,,,,26.2
8/23/2016,6250,NLA12_CA-106,22-May-12,1,CA,CALIB,0,,,27.7,
8/23/2016,6250,NLA12_CA-106,22-May-12,1,CA,PROF,0,Y,,,
8/23/2016,6251,NLA12_FL-114,21-May-12,1,FL,PROF,5,,,,25.9
8/23/2016,6251,NLA12_FL-114,21-May-12,1,FL,PROF,1,,,,28.6
8/23/2016,6251,NLA12_FL-114,21-May-12,1,FL,PROF,0,Y,,,
8/23/2016,6251,NLA12_FL-114,21-May-12,1,FL,PROF,4,,,,27.4
8/23/2016,6251,NLA12_FL-114,21-May-12,1,FL,CALIB,0,,27.1,26.8,
8/23/2016,6251,NLA12_FL-114,21-May-12,1,FL,PROF,8,,,,22.4
8/23/2016,6251,NLA12_FL-114,21-May-12,1,FL,PROF,3,,,,27.6
8/23/2016,6251,NLA12_FL-114,21-May-12,1,FL,PROF,6,,,,24.4
8/23/2016,6251,NLA12_FL-114,21-May-12,1,FL,PROF,7,,,,22.7
8/23/2016,6251,NLA12_FL-114,21-May-12,1,FL,PROF,40,,,,28.7
8/23/2016,6251,NLA12_FL-114,21-May-12,1,FL,PROF,2,,,,28.3
8/23/2016,6252,NLA12_PA-102,5-Sep-12,1,PA,PROF,2,,,,21.5
8/23/2016,6252,NLA12_PA-102,5-Sep-12,1,PA,PROF,4,,,,20.3
8/23/2016,6252,NLA12_PA-102,5-Sep-12,1,PA,PROF,3,,,,21.4
8/23/2016,6252,NLA12_PA-102,5-Sep-12,1,PA,PROF,1,,,,21.5
8/23/2016,6252,NLA12_PA-102,5-Sep-12,1,PA,CALIB,0,,19.9,22,
8/23/2016,6252,NLA12_PA-102,5-Sep-12,1,PA,PROF,0,Y,,,
8/23/2016,6252,NLA12_PA-102,5-Sep-12,1,PA,PROF,6,,,,16
8/23/2016,6252,NLA12_PA-102,5-Sep-12,1,PA,PROF,5,,,,16.4
8/23/2016,6253,NLA12_WI-R08,22-May-12,1,WI,PROF,40,,,,20.9
8/23/2016,6253,NLA12_WI-R08,22-May-12,1,WI,PROF,3,,,,20.3
8/23/2016,6253,NLA12_WI-R08,22-May-12,1,WI,PROF,1,,,,20.8
8/23/2016,6253,NLA12_WI-R08,22-May-12,1,WI,PROF,0,Y,,,
8/23/2016,6253,NLA12_WI-R08,22-May-12,1,WI,PROF,2,,,,20.8
8/23/2016,6253,NLA12_WI-R08,22-May-12,1,WI,PROF,4,,,,19.8
8/23/2016,6253,NLA12_WI-R08,22-May-12,1,WI,CALIB,0,,15.9,,
8/23/2016,6267,NLA12_AL-105,23-May-12,1,AL,PROF,3,,,,25.3
8/23/2016,6267,NLA12_AL-105,23-May-12,1,AL,PROF,2,,,,27.4
8/23/2016,6267,NLA12_AL-105,23-May-12,1,AL,PROF,4,,,,21.9
8/23/2016,6267,NLA12_AL-105,23-May-12,1,AL,PROF,7,,,,31.3
8/23/2016,6267,NLA12_AL-105,23-May-12,1,AL,PROF,40,,,,31.3
8/23/2016,6267,NLA12_AL-105,23-May-12,1,AL,PROF,5,,,,19.6
8/23/2016,6267,NLA12_AL-105,23-May-12,1,AL,PROF,1,,,,31.3
8/23/2016,6267,NLA12_AL-105,23-May-12,1,AL,PROF,0,Y,,,
8/23/2016,6267,NLA12_AL-105,23-May-12,1,AL,PROF,6,,,,19.1
8/23/2016,6267,NLA12_AL-105,23-May-12,1,AL,CALIB,0,,29,28.8,
8/23/2016,6270,NLA12_OK-118,23-May-12,1,OK,PROF,2,,,,22.5
8/23/2016,6270,NLA12_OK-118,23-May-12,1,OK,CALIB,0,,,,
8/23/2016,6270,NLA12_OK-118,23-May-12,1,OK,PROF,40,,,,22.5
8/23/2016,6270,NLA12_OK-118,23-May-12,1,OK,PROF,1,,,,22.6
8/23/2016,6270,NLA12_OK-118,23-May-12,1,OK,PROF,4,,,,22.2
8/23/2016,6270,NLA12_OK-118,23-May-12,1,OK,PROF,3,,,,22.5
8/23/2016,6270,NLA12_OK-118,23-May-12,1,OK,PROF,0,Y,,,
8/23/2016,6279,NLA12_CA-172,23-May-12,1,CA,PROF,6,,,,22.4
8/23/2016,6279,NLA12_CA-172,23-May-12,1,CA,PROF,13,,,,16.3
8/23/2016,6279,NLA12_CA-172,23-May-12,1,CA,PROF,3,,,,22.9
8/23/2016,6279,NLA12_CA-172,23-May-12,1,CA,PROF,5,,,,22.5
8/23/2016,6279,NLA12_CA-172,23-May-12,1,CA,PROF,40,,,,
8/23/2016,6279,NLA12_CA-172,23-May-12,1,CA,PROF,10,,,,18.7
8/23/2016,6279,NLA12_CA-172,23-May-12,1,CA,PROF,7,,,,22.3
8/23/2016,6279,NLA12_CA-172,23-May-12,1,CA,PROF,0,,,,
8/23/2016,6279,NLA12_CA-172,23-May-12,1,CA,CALIB,0,,23.4,23,
8/23/2016,6279,NLA12_CA-172,23-May-12,1,CA,PROF,2,,,,23.3
8/23/2016,6279,NLA12_CA-172,23-May-12,1,CA,PROF,9,,,,20
8/23/2016,6279,NLA12_CA-172,23-May-12,1,CA,PROF,12,,,,17
8/23/2016,6279,NLA12_CA-172,23-May-12,1,CA,PROF,11,,,,17.9
8/23/2016,6279,NLA12_CA-172,23-May-12,1,CA,PROF,8,,,,21.8
8/23/2016,6279,NLA12_CA-172,23-May-12,1,CA,PROF,14,,,,16.1
8/23/2016,6279,NLA12_CA-172,23-May-12,1,CA,PROF,1,,,,23.4
8/23/2016,6279,NLA12_CA-172,23-May-12,1,CA,PROF,4,,,,22.7
8/23/2016,6281,NLA12_AZ-127,23-May-12,1,AZ,PROF,3,,,,16.2
8/23/2016,6281,NLA12_AZ-127,23-May-12,1,AZ,PROF,40,,,,16.3
8/23/2016,6281,NLA12_AZ-127,23-May-12,1,AZ,PROF,0,Y,,,
8/23/2016,6281,NLA12_AZ-127,23-May-12,1,AZ,PROF,5,,,,14
8/23/2016,6281,NLA12_AZ-127,23-May-12,1,AZ,PROF,4,,,,15.9
8/23/2016,6281,NLA12_AZ-127,23-May-12,1,AZ,PROF,2,,,,16.2
8/23/2016,6281,NLA12_AZ-127,23-May-12,1,AZ,CALIB,0,,,24.9,
8/23/2016,6281,NLA12_AZ-127,23-May-12,1,AZ,PROF,1,,,,16.3
8/23/2016,6284,NLA12_KY-101,24-May-12,1,KY,PROF,13,,,,6.3
8/23/2016,6284,NLA12_KY-101,24-May-12,1,KY,PROF,10,,,,7.9
8/23/2016,6284,NLA12_KY-101,24-May-12,1,KY,PROF,3,,,,23.9
8/23/2016,6284,NLA12_KY-101,24-May-12,1,KY,PROF,6,,,,15.5
8/23/2016,6284,NLA12_KY-101,24-May-12,1,KY,PROF,15,,,,6
8/23/2016,6284,NLA12_KY-101,24-May-12,1,KY,PROF,2,,,,24.3
8/23/2016,6284,NLA12_KY-101,24-May-12,1,KY,PROF,0,,,,
8/23/2016,6284,NLA12_KY-101,24-May-12,1,KY,PROF,12,,,,6.6
8/23/2016,6284,NLA12_KY-101,24-May-12,1,KY,PROF,14,,,,6
8/23/2016,6284,NLA12_KY-101,24-May-12,1,KY,PROF,17,,,,24.5
8/23/2016,6284,NLA12_KY-101,24-May-12,1,KY,PROF,8,,,,10.2
8/23/2016,6284,NLA12_KY-101,24-May-12,1,KY,PROF,5,,,,18.9
8/23/2016,6284,NLA12_KY-101,24-May-12,1,KY,PROF,40,,,,24.5
8/23/2016,6284,NLA12_KY-101,24-May-12,1,KY,PROF,11,,,,7
8/23/2016,6284,NLA12_KY-101,24-May-12,1,KY,PROF,7,,,,12.6
8/23/2016,6284,NLA12_KY-101,24-May-12,1,KY,PROF,9,,,,8.7
8/23/2016,6284,NLA12_KY-101,24-May-12,1,KY,PROF,1,,,,24.5
8/23/2016,6284,NLA12_KY-101,24-May-12,1,KY,CALIB,0,,24,24.45,
8/23/2016,6284,NLA12_KY-101,24-May-12,1,KY,PROF,4,,,,22.4
8/23/2016,6284,NLA12_KY-101,24-May-12,1,KY,PROF,16,,,,6
8/23/2016,6285,NLA12_KY-107,23-May-12,1,KY,CALIB,0,,24,24,
8/23/2016,6285,NLA12_KY-107,23-May-12,1,KY,PROF,8,,,,13.1
8/23/2016,6285,NLA12_KY-107,23-May-12,1,KY,PROF,2,,,,24
8/23/2016,6285,NLA12_KY-107,23-May-12,1,KY,PROF,3,,,,22.4
8/23/2016,6285,NLA12_KY-107,23-May-12,1,KY,PROF,9,,,,12.4
8/23/2016,6285,NLA12_KY-107,23-May-12,1,KY,PROF,7,,,,14
8/23/2016,6285,NLA12_KY-107,23-May-12,1,KY,PROF,40,,,,24.4
8/23/2016,6285,NLA12_KY-107,23-May-12,1,KY,PROF,6,,,,15.5
8/23/2016,6285,NLA12_KY-107,23-May-12,1,KY,PROF,5,,,,17
8/23/2016,6285,NLA12_KY-107,23-May-12,1,KY,PROF,4,,,,19.8
8/23/2016,6285,NLA12_KY-107,23-May-12,1,KY,PROF,10,,,,12.1
8/23/2016,6285,NLA12_KY-107,23-May-12,1,KY,PROF,0,Y,,,
8/23/2016,6285,NLA12_KY-107,23-May-12,1,KY,PROF,1,,,,24.4
8/23/2016,6286,NLA12_NC-107,23-May-12,1,NC,PROF,40,,,,29.8
8/23/2016,6286,NLA12_NC-107,23-May-12,1,NC,PROF,3,,,,24.6
8/23/2016,6286,NLA12_NC-107,23-May-12,1,NC,CALIB,0,,,,
8/23/2016,6286,NLA12_NC-107,23-May-12,1,NC,PROF,0,,,,
8/23/2016,6286,NLA12_NC-107,23-May-12,1,NC,PROF,2,,,,26.5
8/23/2016,6286,NLA12_NC-107,23-May-12,1,NC,PROF,4,,,,22.9
8/23/2016,6286,NLA12_NC-107,23-May-12,1,NC,PROF,1,,,,29.8
8/23/2016,6293,NLA12_GA-101,24-May-12,1,GA,CALIB,0,,,30,
8/23/2016,6293,NLA12_GA-101,24-May-12,1,GA,PROF,6,,,,27.13
8/23/2016,6293,NLA12_GA-101,24-May-12,1,GA,PROF,40,,,,28.4
8/23/2016,6293,NLA12_GA-101,24-May-12,1,GA,PROF,5,,,,27.27
8/23/2016,6293,NLA12_GA-101,24-May-12,1,GA,PROF,2,,,,27.73
8/23/2016,6293,NLA12_GA-101,24-May-12,1,GA,PROF,4,,,,27.45
8/23/2016,6293,NLA12_GA-101,24-May-12,1,GA,PROF,0,,,,
8/23/2016,6293,NLA12_GA-101,24-May-12,1,GA,PROF,3,,,,27.53
8/23/2016,6293,NLA12_GA-101,24-May-12,1,GA,PROF,1,,,,27.86
8/23/2016,6300,NLA12_AL-101,24-May-12,1,AL,PROF,6,,,,25.1
8/23/2016,6300,NLA12_AL-101,24-May-12,1,AL,PROF,4,,,,25.6
8/23/2016,6300,NLA12_AL-101,24-May-12,1,AL,PROF,12,,,,23.8
8/23/2016,6300,NLA12_AL-101,24-May-12,1,AL,PROF,7,,,,24.9
8/23/2016,6300,NLA12_AL-101,24-May-12,1,AL,PROF,5,,,,25.5
8/23/2016,6300,NLA12_AL-101,24-May-12,1,AL,PROF,15,,,,26.2
8/23/2016,6300,NLA12_AL-101,24-May-12,1,AL,PROF,2,,,,25.8
8/23/2016,6300,NLA12_AL-101,24-May-12,1,AL,PROF,11,,,,23.9
8/23/2016,6300,NLA12_AL-101,24-May-12,1,AL,PROF,0,Y,,,
8/23/2016,6300,NLA12_AL-101,24-May-12,1,AL,PROF,13,,,,23.6
8/23/2016,6300,NLA12_AL-101,24-May-12,1,AL,PROF,8,,,,24.4
8/23/2016,6300,NLA12_AL-101,24-May-12,1,AL,PROF,3,,,,25.7
8/23/2016,6300,NLA12_AL-101,24-May-12,1,AL,PROF,10,,,,24.1
8/23/2016,6300,NLA12_AL-101,24-May-12,1,AL,PROF,14,,,,23.6
8/23/2016,6300,NLA12_AL-101,24-May-12,1,AL,PROF,1,,,,25.9
8/23/2016,6300,NLA12_AL-101,24-May-12,1,AL,PROF,9,,,,24.3
8/23/2016,6300,NLA12_AL-101,24-May-12,1,AL,CALIB,0,,23.9,24.2,
8/23/2016,6300,NLA12_AL-101,24-May-12,1,AL,PROF,40,,,,26.2
8/23/2016,6302,NLA12_OK-R09,23-May-12,1,OK,PROF,5,,,,22.8
8/23/2016,6302,NLA12_OK-R09,23-May-12,1,OK,PROF,6,,,,22.7
8/23/2016,6302,NLA12_OK-R09,23-May-12,1,OK,PROF,3,,,,23.9
8/23/2016,6302,NLA12_OK-R09,23-May-12,1,OK,CALIB,0,,23.7,23.9,
8/23/2016,6302,NLA12_OK-R09,23-May-12,1,OK,PROF,1,,,,23.9
8/23/2016,6302,NLA12_OK-R09,23-May-12,1,OK,PROF,7,,,,22.7
8/23/2016,6302,NLA12_OK-R09,23-May-12,1,OK,PROF,40,,,,24
8/23/2016,6302,NLA12_OK-R09,23-May-12,1,OK,PROF,0,Y,,,
8/23/2016,6302,NLA12_OK-R09,23-May-12,1,OK,PROF,2,,,,23.9
8/23/2016,6302,NLA12_OK-R09,23-May-12,1,OK,PROF,4,,,,23.2
8/23/2016,6303,NLA12_KY-103,25-May-12,1,KY,CALIB,0,,24.4,25,
8/23/2016,6303,NLA12_KY-103,25-May-12,1,KY,PROF,5,,,,16.7
8/23/2016,6303,NLA12_KY-103,25-May-12,1,KY,PROF,4,,,,19.4
8/23/2016,6303,NLA12_KY-103,25-May-12,1,KY,PROF,3,,,,23.3
8/23/2016,6303,NLA12_KY-103,25-May-12,1,KY,PROF,8,,,,8.5
8/23/2016,6303,NLA12_KY-103,25-May-12,1,KY,PROF,10,,,,24.6
8/23/2016,6303,NLA12_KY-103,25-May-12,1,KY,PROF,0,Y,,,
8/23/2016,6303,NLA12_KY-103,25-May-12,1,KY,PROF,7,,,,10.9
8/23/2016,6303,NLA12_KY-103,25-May-12,1,KY,PROF,1,,,,24.4
8/23/2016,6303,NLA12_KY-103,25-May-12,1,KY,PROF,6,,,,13.9
8/23/2016,6303,NLA12_KY-103,25-May-12,1,KY,PROF,9,,,,8
8/23/2016,6303,NLA12_KY-103,25-May-12,1,KY,PROF,2,,,,24.4
8/23/2016,6303,NLA12_KY-103,25-May-12,1,KY,PROF,40,,,,24.6
8/23/2016,6318,NLA12_OK-293,29-May-12,1,OK,PROF,1,,,,25.03
8/23/2016,6318,NLA12_OK-293,29-May-12,1,OK,PROF,3,,,,24.3
8/23/2016,6318,NLA12_OK-293,29-May-12,1,OK,CALIB,0,,29.9,28.9,
8/23/2016,6318,NLA12_OK-293,29-May-12,1,OK,PROF,40,,,,25.2
8/23/2016,6318,NLA12_OK-293,29-May-12,1,OK,PROF,0,Y,,,
8/23/2016,6318,NLA12_OK-293,29-May-12,1,OK,PROF,2,,,,21.7
8/23/2016,6318,NLA12_OK-293,29-May-12,1,OK,PROF,4,,,,23.8
8/23/2016,6319,NLA12_NM-132,28-May-12,1,NM,PROF,3,,,,15.3
8/23/2016,6319,NLA12_NM-132,28-May-12,1,NM,PROF,40,,,,15.5
8/23/2016,6319,NLA12_NM-132,28-May-12,1,NM,PROF,4,,,,15
8/23/2016,6319,NLA12_NM-132,28-May-12,1,NM,CALIB,0,,,,
8/23/2016,6319,NLA12_NM-132,28-May-12,1,NM,PROF,2,,,,15.3
8/23/2016,6319,NLA12_NM-132,28-May-12,1,NM,PROF,1,,,,15.4
8/23/2016,6319,NLA12_NM-132,28-May-12,1,NM,PROF,0,,,,
8/23/2016,6320,NLA12_SC-104,25-May-12,1,SC,PROF,1,,,,29.01
8/23/2016,6320,NLA12_SC-104,25-May-12,1,SC,PROF,2,,,,24.2
8/23/2016,6320,NLA12_SC-104,25-May-12,1,SC,CALIB,0,,26.66,,
8/23/2016,6320,NLA12_SC-104,25-May-12,1,SC,PROF,0,,,,
8/23/2016,6320,NLA12_SC-104,25-May-12,1,SC,PROF,40,,,,29.37
8/23/2016,6320,NLA12_SC-104,25-May-12,1,SC,PROF,3,,,,10.95
8/23/2016,6320,NLA12_SC-104,25-May-12,1,SC,PROF,4,,,,29.37
8/23/2016,6321,NLA12_SC-105,27-May-12,1,SC,PROF,0,Y,,,
8/23/2016,6321,NLA12_SC-105,27-May-12,1,SC,PROF,2,,,,27.8
8/23/2016,6321,NLA12_SC-105,27-May-12,1,SC,PROF,4,,,,27.8
8/23/2016,6321,NLA12_SC-105,27-May-12,1,SC,PROF,3,,,,27.8
8/23/2016,6321,NLA12_SC-105,27-May-12,1,SC,PROF,40,,,,27.8
8/23/2016,6321,NLA12_SC-105,27-May-12,1,SC,PROF,6,,,,24.8
8/23/2016,6321,NLA12_SC-105,27-May-12,1,SC,CALIB,0,,,,
8/23/2016,6321,NLA12_SC-105,27-May-12,1,SC,PROF,5,,,,24.9
8/23/2016,6321,NLA12_SC-105,27-May-12,1,SC,PROF,1,,,,27.8
8/23/2016,6325,NLA12_SC-112,26-May-12,1,SC,PROF,0,,,,
8/23/2016,6326,NLA12_SC-108,28-May-12,1,SC,PROF,2,,,,26.4
8/23/2016,6326,NLA12_SC-108,28-May-12,1,SC,PROF,40,,,,27.9
8/23/2016,6326,NLA12_SC-108,28-May-12,1,SC,PROF,0,,,,
8/23/2016,6326,NLA12_SC-108,28-May-12,1,SC,PROF,5,,,,22.1
8/23/2016,6326,NLA12_SC-108,28-May-12,1,SC,PROF,4,,,,24.3
8/23/2016,6326,NLA12_SC-108,28-May-12,1,SC,PROF,3,,,,25.4
8/23/2016,6326,NLA12_SC-108,28-May-12,1,SC,CALIB,0,,,,
8/23/2016,6326,NLA12_SC-108,28-May-12,1,SC,PROF,1,,,,27.9
8/23/2016,6341,NLA12_NM-152,29-May-12,1,NM,PROF,2,,,,17.3
8/23/2016,6341,NLA12_NM-152,29-May-12,1,NM,PROF,0,,,,
8/23/2016,6341,NLA12_NM-152,29-May-12,1,NM,PROF,40,,,,17.2
8/23/2016,6341,NLA12_NM-152,29-May-12,1,NM,PROF,1,,,,17.3
8/23/2016,6341,NLA12_NM-152,29-May-12,1,NM,CALIB,0,,,,
8/23/2016,6342,NLA12_CO-110,29-May-12,1,CO,PROF,2,,,,18.3
8/23/2016,6342,NLA12_CO-110,29-May-12,1,CO,PROF,1,,,,18.4
8/23/2016,6342,NLA12_CO-110,29-May-12,1,CO,PROF,3,,,,17.5
8/23/2016,6342,NLA12_CO-110,29-May-12,1,CO,PROF,6,,,,18.4
8/23/2016,6342,NLA12_CO-110,29-May-12,1,CO,PROF,40,,,,18.4
8/23/2016,6342,NLA12_CO-110,29-May-12,1,CO,PROF,0,Y,,,
8/23/2016,6342,NLA12_CO-110,29-May-12,1,CO,PROF,5,,,,17
8/23/2016,6342,NLA12_CO-110,29-May-12,1,CO,PROF,4,,,,17.2
8/23/2016,6342,NLA12_CO-110,29-May-12,1,CO,CALIB,0,,19.5,,
8/23/2016,6344,NLA12_ND-101,30-May-12,1,ND,PROF,3,,,,15.5
8/23/2016,6344,NLA12_ND-101,30-May-12,1,ND,PROF,1,,,,15.5
8/23/2016,6344,NLA12_ND-101,30-May-12,1,ND,PROF,4,,,,15.5
8/23/2016,6344,NLA12_ND-101,30-May-12,1,ND,CALIB,0,,23.3,23.3,
8/23/2016,6344,NLA12_ND-101,30-May-12,1,ND,PROF,5,,,,15.5
8/23/2016,6344,NLA12_ND-101,30-May-12,1,ND,PROF,0,Y,,,
8/23/2016,6344,NLA12_ND-101,30-May-12,1,ND,PROF,40,,,,15.5
8/23/2016,6344,NLA12_ND-101,30-May-12,1,ND,PROF,2,,,,15.5
8/23/2016,6345,NLA12_KY-104,30-May-12,1,KY,PROF,1,,,,26.2
8/23/2016,6345,NLA12_KY-104,30-May-12,1,KY,CALIB,0,,,25,
8/23/2016,6345,NLA12_KY-104,30-May-12,1,KY,PROF,2,,,,26.1
8/23/2016,6345,NLA12_KY-104,30-May-12,1,KY,PROF,40,,,,26.1
8/23/2016,6345,NLA12_KY-104,30-May-12,1,KY,PROF,0,,,,
8/23/2016,6346,NLA12_KS-130,30-May-12,1,KS,PROF,3,,,,25.3
8/23/2016,6346,NLA12_KS-130,30-May-12,1,KS,PROF,6,,,,24.7
8/23/2016,6346,NLA12_KS-130,30-May-12,1,KS,PROF,5,,,,25.2
8/23/2016,6346,NLA12_KS-130,30-May-12,1,KS,PROF,40,,,,25.3
8/23/2016,6346,NLA12_KS-130,30-May-12,1,KS,PROF,2,,,,25.3
8/23/2016,6346,NLA12_KS-130,30-May-12,1,KS,PROF,1,,,,25.2
8/23/2016,6346,NLA12_KS-130,30-May-12,1,KS,PROF,4,,,,25.3
8/23/2016,6346,NLA12_KS-130,30-May-12,1,KS,PROF,0,Y,,,
8/23/2016,6346,NLA12_KS-130,30-May-12,1,KS,CALIB,0,,22.3,22,
8/23/2016,6347,NLA12_PA-108,30-May-12,1,PA,PROF,4,,,,24.4
8/23/2016,6347,NLA12_PA-108,30-May-12,1,PA,PROF,0,Y,,,
8/23/2016,6347,NLA12_PA-108,30-May-12,1,PA,PROF,5,,,,24.4
8/23/2016,6347,NLA12_PA-108,30-May-12,1,PA,PROF,3,,,,24.3
8/23/2016,6347,NLA12_PA-108,30-May-12,1,PA,PROF,6,,,,24
8/23/2016,6347,NLA12_PA-108,30-May-12,1,PA,PROF,1,,,,23.9
8/23/2016,6347,NLA12_PA-108,30-May-12,1,PA,PROF,8,,,,19.5
8/23/2016,6347,NLA12_PA-108,30-May-12,1,PA,PROF,7,,,,23.1
8/23/2016,6347,NLA12_PA-108,30-May-12,1,PA,CALIB,0,,23.6,24,
8/23/2016,6347,NLA12_PA-108,30-May-12,1,PA,PROF,2,,,,24.2
8/23/2016,6347,NLA12_PA-108,30-May-12,1,PA,PROF,9,,,,19.4
8/23/2016,6359,NLA12_NC-105,30-May-12,1,NC,PROF,5,,,,20.1
8/23/2016,6359,NLA12_NC-105,30-May-12,1,NC,PROF,17,,,,13.3
8/23/2016,6359,NLA12_NC-105,30-May-12,1,NC,PROF,2,,,,23.5
8/23/2016,6359,NLA12_NC-105,30-May-12,1,NC,PROF,6,,,,20.1
8/23/2016,6359,NLA12_NC-105,30-May-12,1,NC,PROF,12,,,,15.1
8/23/2016,6359,NLA12_NC-105,30-May-12,1,NC,PROF,14,,,,14.5
8/23/2016,6359,NLA12_NC-105,30-May-12,1,NC,PROF,1,,,,23.5
8/23/2016,6359,NLA12_NC-105,30-May-12,1,NC,PROF,3,,,,23.5
8/23/2016,6359,NLA12_NC-105,30-May-12,1,NC,PROF,4,,,,23.5
8/23/2016,6359,NLA12_NC-105,30-May-12,1,NC,PROF,16,,,,13.7
8/23/2016,6359,NLA12_NC-105,30-May-12,1,NC,PROF,32,,,,8.5
8/23/2016,6359,NLA12_NC-105,30-May-12,1,NC,CALIB,0,,,,
8/23/2016,6359,NLA12_NC-105,30-May-12,1,NC,PROF,7,,,,18.7
8/23/2016,6359,NLA12_NC-105,30-May-12,1,NC,PROF,9,,,,16.5
8/23/2016,6359,NLA12_NC-105,30-May-12,1,NC,PROF,15,,,,14
8/23/2016,6359,NLA12_NC-105,30-May-12,1,NC,PROF,0,,,,
8/23/2016,6359,NLA12_NC-105,30-May-12,1,NC,PROF,13,,,,14.8
8/23/2016,6359,NLA12_NC-105,30-May-12,1,NC,PROF,10,,,,15.8
8/23/2016,6359,NLA12_NC-105,30-May-12,1,NC,PROF,23,,,,9.6
8/23/2016,6359,NLA12_NC-105,30-May-12,1,NC,PROF,20,,,,11.8
8/23/2016,6359,NLA12_NC-105,30-May-12,1,NC,PROF,21,,,,11.3
8/23/2016,6359,NLA12_NC-105,30-May-12,1,NC,PROF,11,,,,15.5
8/23/2016,6359,NLA12_NC-105,30-May-12,1,NC,PROF,22,,,,10.3
8/23/2016,6359,NLA12_NC-105,30-May-12,1,NC,PROF,26,,,,8.6
8/23/2016,6359,NLA12_NC-105,30-May-12,1,NC,PROF,28,,,,8.4
8/23/2016,6359,NLA12_NC-105,30-May-12,1,NC,PROF,8,,,,17.2
8/23/2016,6359,NLA12_NC-105,30-May-12,1,NC,PROF,27,,,,8.4
8/23/2016,6359,NLA12_NC-105,30-May-12,1,NC,PROF,25,,,,8.7
8/23/2016,6359,NLA12_NC-105,30-May-12,1,NC,PROF,29,,,,8.5
8/23/2016,6359,NLA12_NC-105,30-May-12,1,NC,PROF,24,,,,9
8/23/2016,6359,NLA12_NC-105,30-May-12,1,NC,PROF,40,,,,23.6
8/23/2016,6359,NLA12_NC-105,30-May-12,1,NC,PROF,18,,,,12.6
8/23/2016,6359,NLA12_NC-105,30-May-12,1,NC,PROF,30,,,,8.5
8/23/2016,6359,NLA12_NC-105,30-May-12,1,NC,PROF,19,,,,12.3
