182951,,Avrainvillea,,rawsoni,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,6945,,32577,,0,3,220,,,[TU]|182951||Avrainvillea||rawsoni||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|6945||32577||0|3|220||
182952,,Caulerpa,,cupressoides,var.,cupressoides,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,6983,,38249,,0,3,240,,,[TU]|182952||Caulerpa||cupressoides|var.|cupressoides||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|6983||38249||0|3|240||
182953,,Acetabularia,,shenckii,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,9229,,41859,,0,3,220,,,[TU]|182953||Acetabularia||shenckii||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|9229||41859||0|3|220||
182954,,Ernodesmis,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,9262,,39928,,0,3,180,,,[TU]|182954||Ernodesmis||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|9262||39928||0|3|180||
182955,,Ernodesmis,,verticellata,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,182954,,34401,,0,3,220,,,[TU]|182955||Ernodesmis||verticellata||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|182954||34401||0|3|220||
183859,,Echinosphaeridium,,,,,,,N,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,954991,,41444,,0,3,180,No,,[TU]|183859||Echinosphaeridium|||||||N|accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|954991||41444||0|3|180|No|
183860,,Echinosphaeridium,,nordstedti,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,183859,,41444,,0,3,220,,,[TU]|183860||Echinosphaeridium||nordstedti||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|183859||41444||0|3|220||
189432,,Dunaliella,,bardawil,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5420,,0,,0,3,220,,,[TU]|189432||Dunaliella||bardawil||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5420||0||0|3|220||
189433,,Dunaliella,,tertiolecta,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5420,,39103,,0,3,220,,,[TU]|189433||Dunaliella||tertiolecta||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5420||39103||0|3|220||
189434,,Chlamydomonas,,dorsoventralis,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,42246,,0,3,220,,,[TU]|189434||Chlamydomonas||dorsoventralis||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||42246||0|3|220||
189435,,Chlamydomonas,,dysosmos,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,41868,,0,3,220,,,[TU]|189435||Chlamydomonas||dysosmos||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||41868||0|3|220||
189436,,Chlamydomonas,,eugametos,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,41868,,0,3,220,,,[TU]|189436||Chlamydomonas||eugametos||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||41868||0|3|220||
189437,,Chlamydomonas,,eugametos,var.,eupametos,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,189436,,41868,,0,3,240,,,[TU]|189437||Chlamydomonas||eugametos|var.|eupametos||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|189436||41868||0|3|240||
189438,,Chlamydomonas,,eugametos,var.,moewusii,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,189436,,33132,,0,3,240,,,[TU]|189438||Chlamydomonas||eugametos|var.|moewusii||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|189436||33132||0|3|240||
189439,,Chlamydomonas,,gloeopara,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,42682,,0,3,220,,,[TU]|189439||Chlamydomonas||gloeopara||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||42682||0|3|220||
189440,,Chlamydomonas,,hedleyi,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,41424,,0,3,220,,,[TU]|189440||Chlamydomonas||hedleyi||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||41424||0|3|220||
189441,,Chlamydomonas,,humicola,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,41589,,0,3,220,,,[TU]|189441||Chlamydomonas||humicola||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||41589||0|3|220||
189442,,Chlamydomonas,,monoica,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,43253,,0,3,220,,,[TU]|189442||Chlamydomonas||monoica||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||43253||0|3|220||
189443,,Chlamydomonas,,proteus,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,42438,,0,3,220,,,[TU]|189443||Chlamydomonas||proteus||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||42438||0|3|220||
189444,,Chlamydomonas,,provasolii,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,41425,,0,3,220,,,[TU]|189444||Chlamydomonas||provasolii||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||41425||0|3|220||
189445,,Chlamydomonas,,pseudagloe,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,42258,,0,3,220,,,[TU]|189445||Chlamydomonas||pseudagloe||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||42258||0|3|220||
189446,,Chlamydomonas,,pseudococcum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,41589,,0,3,220,,,[TU]|189446||Chlamydomonas||pseudococcum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||41589||0|3|220||
189447,,Chlamydomonas,,pulchra,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,42438,,0,3,220,,,[TU]|189447||Chlamydomonas||pulchra||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||42438||0|3|220||
189448,,Chlamydomonas,,rotula,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,0,,0,3,220,,,[TU]|189448||Chlamydomonas||rotula||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||0||0|3|220||
189449,,Lobomonas,,piriformis,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5556,,42439,,0,3,220,,,[TU]|189449||Lobomonas||piriformis||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5556||42439||0|3|220||
189450,,Bracteacoccus,,grandis,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5740,,38872,,0,3,220,,,[TU]|189450||Bracteacoccus||grandis||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5740||38872||0|3|220||
189451,,Characium,,polymorphum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5756,,43471,,0,3,220,,,[TU]|189451||Characium||polymorphum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5756||43471||0|3|220||
189452,,Phyllosiphon,,,,,,,N,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,5807,,176437,,0,3,180,No,,[TU]|189452||Phyllosiphon|||||||N|accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|5807||176437||0|3|180|No|
189453,,Phyllosiphon,,arisari,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,189452,,41249,,0,3,220,,,[TU]|189453||Phyllosiphon||arisari||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|189452||41249||0|3|220||
189454,,Chlorella,,vulgaris,var.,vulgaris,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5815,,38790,,0,3,240,,,[TU]|189454||Chlorella||vulgaris|var.|vulgaris||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5815||38790||0|3|240||
189455,,Chlorella,,vulgaris,var.,viridis,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5815,,39318,,0,3,240,,,[TU]|189455||Chlorella||vulgaris|var.|viridis||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5815||39318||0|3|240||
189456,,Chlorella,,luteoviridis,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5811,,39317,,0,3,220,,,[TU]|189456||Chlorella||luteoviridis||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5811||39317||0|3|220||
189457,,Chlorella,,miniata,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5811,,35922,,0,3,220,,,[TU]|189457||Chlorella||miniata||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5811||35922||0|3|220||
189458,,Chlorella,,protothecoides,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5811,,41243,,0,3,220,,,[TU]|189458||Chlorella||protothecoides||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5811||41243||0|3|220||
189459,,Chlorella,,sorokiniana,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5811,,43065,,0,3,220,,,[TU]|189459||Chlorella||sorokiniana||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5811||43065||0|3|220||
189460,,Chlorella,,xanthella,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5811,,38791,,0,3,220,,,[TU]|189460||Chlorella||xanthella||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5811||38791||0|3|220||
189461,,Chlorella,,zopfingiensis,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5811,,39658,,0,3,220,,,[TU]|189461||Chlorella||zopfingiensis||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5811||39658||0|3|220||
189462,,Ankistrodesmus,,angustus,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5877,,39313,,0,3,220,,,[TU]|189462||Ankistrodesmus||angustus||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5877||39313||0|3|220||
189463,,Gomontia,,holdenii,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,6027,,39373,,0,3,220,,,[TU]|189463||Gomontia||holdenii||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|6027||39373||0|3|220||
189464,,Coelastrum,,proboscideum,var.,proboscideum,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,6280,,38906,,0,3,240,,,[TU]|189464||Coelastrum||proboscideum|var.|proboscideum||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|6280||38906||0|3|240||
189465,,Coelastrum,,proboscideum,var.,gracile,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,6280,,43616,,0,3,240,,,[TU]|189465||Coelastrum||proboscideum|var.|gracile||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|6280||43616||0|3|240||
189466,,Coccomyxa,,simplex,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,6374,,41685,,0,3,220,,,[TU]|189466||Coccomyxa||simplex||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|6374||41685||0|3|220||
189467,,Schizogonium,,crenulatum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,6407,,34498,,0,3,220,,,[TU]|189467||Schizogonium||crenulatum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|6407||34498||0|3|220||
189468,,Pseudendoclonium,,basiliense,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,6616,,43615,,0,3,220,,,[TU]|189468||Pseudendoclonium||basiliense||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|6616||43615||0|3|220||
189471,,Chaetonema,,ornatum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,6707,,43474,,0,3,220,,,[TU]|189471||Chaetonema||ornatum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|6707||43474||0|3|220||
189472,,Chlorotylium,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,6595,,41261,,0,3,180,,,[TU]|189472||Chlorotylium||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|6595||41261||0|3|180||
189473,,Chlorotylium,,cataractum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,189472,,41255,,0,3,220,,,[TU]|189473||Chlorotylium||cataractum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|189472||41255||0|3|220||
189475,,Helicodictyon,,,,,,,N,accepted,,TWG standards met,unknown,2014,0,1996/6/13 14:51,6595,,176425,,0,3,180,No,,[TU]|189475||Helicodictyon|||||||N|accepted||TWG standards met|unknown|2014|0|1996-06-13 14:51:08|6595||176425||0|3|180|No|
189477,,Helicodictyon,,planctonicum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,189475,,43854,,0,3,220,,,[TU]|189477||Helicodictyon||planctonicum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|189475||43854||0|3|220||
189480,,Rhizoclonium,,hieroglyphicum,var.,horsfordii,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,6859,,38377,,0,3,240,,,[TU]|189480||Rhizoclonium||hieroglyphicum|var.|horsfordii||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|6859||38377||0|3|240||
189481,,Rhizoclonium,,crassipellitum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,6853,,43831,,0,3,220,,,[TU]|189481||Rhizoclonium||crassipellitum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|6853||43831||0|3|220||
189482,,Rhizoclonium,,crassipellitum,var.,crassipellitum,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,189481,,43831,,0,3,240,,,[TU]|189482||Rhizoclonium||crassipellitum|var.|crassipellitum||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|189481||43831||0|3|240||
189483,,Rhizoclonium,,crassipellitum,var.,robustum,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,189481,,43829,,0,3,240,,,[TU]|189483||Rhizoclonium||crassipellitum|var.|robustum||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|189481||43829||0|3|240||
189484,,Pithophora,,mooreana,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,6869,,39373,,0,3,220,,,[TU]|189484||Pithophora||mooreana||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|6869||39373||0|3|220||
189514,,Oedogonium,,capilliforme,var.,diversum,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,8972,,33828,,0,3,240,,,[TU]|189514||Oedogonium||capilliforme|var.|diversum||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|8972||33828||0|3|240||
189516,,Oedogonium,,paludosum,var.,americanum,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,8999,,42045,,0,3,240,,,[TU]|189516||Oedogonium||paludosum|var.|americanum||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|8999||42045||0|3|240||
189518,,Oedogonium,,grande,var.,robusta,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,9022,,40636,,0,3,240,,,[TU]|189518||Oedogonium||grande|var.|robusta||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|9022||40636||0|3|240||
189520,,Oedogonium,,crassum,var.,crassum,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,9043,,33683,,0,3,240,,,[TU]|189520||Oedogonium||crassum|var.|crassum||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|9043||33683||0|3|240||
189521,,Oedogonium,,crassum,var.,amplum,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,9043,,35510,,0,3,240,,,[TU]|189521||Oedogonium||crassum|var.|amplum||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|9043||35510||0|3|240||
189524,,Oedogonium,,cryptoporum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,8959,,43917,,0,3,220,,,[TU]|189524||Oedogonium||cryptoporum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|8959||43917||0|3|220||
189525,,Oedogonium,,cryptoporum,var.,cryptoporum,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,189524,,43917,,0,3,240,,,[TU]|189525||Oedogonium||cryptoporum|var.|cryptoporum||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|189524||43917||0|3|240||
189526,,Oedogonium,,cymatosporum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,8959,,43923,,0,3,220,,,[TU]|189526||Oedogonium||cymatosporum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|8959||43923||0|3|220||
189527,,Oedogonium,,lemmermannii,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,8959,,34801,,0,3,220,,,[TU]|189527||Oedogonium||lemmermannii||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|8959||34801||0|3|220||
189529,,Oedogonium,,glabrum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,8959,,40469,,0,3,220,,,[TU]|189529||Oedogonium||glabrum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|8959||40469||0|3|220||
189530,,Oedogonium,,hirnii,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,8959,,40379,,0,3,220,,,[TU]|189530||Oedogonium||hirnii||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|8959||40379||0|3|220||
189531,,Oedogonium,,globosum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,8959,,42045,,0,3,220,,,[TU]|189531||Oedogonium||globosum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|8959||42045||0|3|220||
189532,,Oedogonium,,vaucherii,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,8959,,34756,,0,3,220,,,[TU]|189532||Oedogonium||vaucherii||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|8959||34756||0|3|220||
189534,,Oedogonium,,upsaliense,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,8959,,43917,,0,3,220,,,[TU]|189534||Oedogonium||upsaliense||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|8959||43917||0|3|220||
189535,,Oedogonium,,fabulosum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,8959,,40638,,0,3,220,,,[TU]|189535||Oedogonium||fabulosum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|8959||40638||0|3|220||
189536,,Oedogonium,,pachyandrium,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,8959,,43917,,0,3,220,,,[TU]|189536||Oedogonium||pachyandrium||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|8959||43917||0|3|220||
189537,,Oedogonium,,subrectum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,8959,,40636,,0,3,220,,,[TU]|189537||Oedogonium||subrectum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|8959||40636||0|3|220||
189538,,Oedogonium,,landsboroughi,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,8959,,33688,,0,3,220,,,[TU]|189538||Oedogonium||landsboroughi||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|8959||33688||0|3|220||
189539,,Oedogonium,,occidentale,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,8959,,33828,,0,3,220,,,[TU]|189539||Oedogonium||occidentale||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|8959||33828||0|3|220||
189540,,Oedogonium,,dictyosporum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,8959,,43917,,0,3,220,,,[TU]|189540||Oedogonium||dictyosporum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|8959||43917||0|3|220||
189541,,Oedogonium,,foveolatum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,8959,,43917,,0,3,220,,,[TU]|189541||Oedogonium||foveolatum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|8959||43917||0|3|220||
189542,,Oedogonium,,scorbiculatum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,8959,,43917,,0,3,220,,,[TU]|189542||Oedogonium||scorbiculatum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|8959||43917||0|3|220||
