TSN,,Genus,,Species,,Variety,,,,,,,,,,,,,,,,,,
1004012,,Chaetoceros,,flexuosus,,,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,2758,,191429,,0,6,220,No
1004013,,Chaetoceros,,buceros,,,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,2758,,191446,,0,6,220,No
1004014,,Chaetoceros,,borskowii,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,184927,,0,6,220,No
1004015,,Chaetoceros,,capense,,,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,2758,,160728,,0,6,220,No
1004016,,Chaetoceros,,confertus,,,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,2758,,191439,,0,6,220,No
1004017,,Chaetoceros,,confusus,,,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,2758,,191428,,0,6,220,No
1004018,,Chaetoceros,,curiosus,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,184916,,0,6,220,No
1004019,,Chaetoceros,,curvatus,,,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,2758,,160493,,0,6,220,No
1004020,,Chaetoceros,,cylindrosporus,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,184916,,0,6,220,No
1004021,,Chaetoceros,,dicladia,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,160493,,0,6,220,No
1004022,,Chaetoceros,,distinguendus,,,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,2758,,160786,,0,6,220,No
1004023,,Chaetoceros,,exospermus,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,162070,,0,6,220,No
1004024,,Chaetoceros,,fallax,,,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,2758,,191441,,0,6,220,No
1004025,,Chaetoceros,,forcipatus,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,191429,,0,6,220,No
1004026,,Chaetoceros,,heterovalvatus,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,191441,,0,6,220,No
1004027,,Chaetoceros,,hendeyi,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,162090,,0,6,220,No
1004028,,Chaetoceros,,hebes,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,184888,,0,6,220,No
1004029,,Chaetoceros,,leudugeri,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,160466,,0,6,220,No
1004030,,Chaetoceros,,longisetus,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,160510,,0,6,220,No
1004031,,Chaetoceros,,nodulosus,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,191415,,0,6,220,No
1004032,,Chaetoceros,,odessanus,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,191447,,0,6,220,No
1004033,,Chaetoceros,,oppositisetaceus,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,191441,,0,6,220,No
1004034,,Chaetoceros,,paulsenii,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,162069,,0,6,220,No
1004035,,Chaetoceros,,pavillardii,,,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,2758,,161108,,0,6,220,No
1004036,,Chaetoceros,,pethoei,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,184927,,0,6,220,No
1004037,,Chaetoceros,,plicatorugosus,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,160466,,0,6,220,No
1004038,,Chaetoceros,,processus,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,184916,,0,6,220,No
1004039,,Chaetoceros,,productus,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,191419,,0,6,220,No
1004040,,Chaetoceros,,ramosus,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,191443,,0,6,220,No
1004041,,Chaetoceros,,reichelti,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,160692,,0,6,220,No
1004042,,Chaetoceros,,schmidtii,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,161096,,0,6,220,No
1004043,,Chaetoceros,,sessilis,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,191416,,0,6,220,No
1004044,,Chaetoceros,,sigmocalamus,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,191417,,0,6,220,No
1004045,,Chaetoceros,,similoides,,,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,2758,,160692,,0,6,220,No
1004046,,Chaetoceros,,strictus,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,191443,,0,6,220,No
1004047,,Chaetoceros,,subcoronatus,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,160750,,0,6,220,No
1004048,,Chaetoceros,,subtortilis,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,191441,,0,6,220,No
1004049,,Chaetoceros,,uruguayensis,,,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,2758,,191439,,0,6,220,No
1004050,,Chaetoceros,,phuketensis,,,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,2758,,191445,,0,6,220,No
1004051,,Chaetoceros,,bermejensis,,,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,2758,,191418,,0,6,220,No
1004052,,Chaetoceros,,octagonus,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,191418,,0,6,220,No
1004053,,Chaetoceros,,rectus,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,191418,,0,6,220,No
1004054,,Bacteriastrum,,tenue,,,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,2862,,162128,,0,6,220,No
1004056,,Chaetoceros,,dubius,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,191441,,0,6,220,No
1004057,,Chaetoceros,,galvestonensis,,,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,2758,,191432,,0,6,220,No
1004058,,Chaetoceros,,halo,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,191420,,0,6,220,No
1004059,,Chaetoceros,,horridus,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,160750,,0,6,220,No
1004060,,Chaetoceros,,ikari,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,191433,,0,6,220,No
1004061,,Chaetoceros,,incertus,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,184916,,0,6,220,No
1004062,,Chaetoceros,,insignis,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,191439,,0,6,220,No
1004063,,Chaetoceros,,janischianus,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,160493,,0,6,220,No
1004064,,Chaetoceros,,lawii,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,162090,,0,6,220,No
1004065,,Chaetoceros,,malayensis,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,162128,,0,6,220,No
1004066,,Chaetoceros,,malygini,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,191421,,0,6,220,No
1004067,,Chaetoceros,,mirabilis,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,184916,,0,6,220,No
1004068,,Chaetoceros,,navicula,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,161117,,0,6,220,No
1004069,,Chaetoceros,,parallelis,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,191422,,0,6,220,No
1004070,,Chaetoceros,,polyamobicus,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,191421,,0,6,220,No
1004071,,Chaetoceros,,robustus,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,191423,,0,6,220,No
1004072,,Chaetoceros,,diversicurvatus,,,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,2758,,161036,,0,6,220,No
1004073,,Chaetoceros,,myriapodus,,,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,2758,,191429,,0,6,220,No
1004074,,Chaetoceros,,chilensis,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2758,,160750,,0,6,220,No
1004075,,Bacteriastrum,,wallichii,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2862,,160933,,0,6,220,No
1004076,,Bacteriastrum,,symmetricum,,,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2862,,191408,,0,6,220,No
1004077,,Chaetoceros,,hirtisetus,,,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,2758,,191448,,0,6,220,No
1004078,,Chaetoceros,,rotosporus,,,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,2758,,191450,,0,6,220,No
1004079,,Attheya,,armatus,,,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,2876,,191451,,0,6,220,No
1004080,,Chaetoceros,,compressus,var.,gracilis,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,2780,,191434,,0,6,240,No
1004081,,Chaetoceros,,atlanticus,var.,atlanticus,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,2769,,160510,,0,6,240,No
1004082,,Chaetoceros,,atlanticus,var.,neapolitanus,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,2769,,191437,,0,6,240,No
1004083,,Chaetoceros,,compressus,var.,compressus,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,2780,,161109,,0,6,240,No
1004084,,Chaetoceros,,muelleri,var.,subsalsus,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,2849,,191444,,0,6,240,No
1004086,,Chaetoceros,,ceratosporus,var.,brachysetus,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,2777,,191412,,0,6,240,No
1004087,,Chaetoceros,,throndsenii,var.,throndsenia,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,1004002,,191427,,0,6,240,No
1004088,,Chaetoceros,,throndsenii,var.,trisetosus,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,1004002,,191413,,0,6,240,No
1004089,,Chaetoceros,,subtilis,var.,abnormis,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,2829,,191441,,0,6,240,No
1004090,,Chaetoceros,,ceratosporus,var.,ceratosporus,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,2777,,162069,,0,6,240,No
1004091,,Chaetoceros,,okamurai,var.,tetrasetus,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,573624,,161108,,0,6,240,No
1004092,,Chaetoceros,,seychellarus,var.,australis,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,1003996,,162090,,0,6,240,No
1004094,,Chaetoceros,,okamurai,var.,okamurai,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,573624,,161108,,0,6,240,No
1004095,,Chaetoceros,,seychellarus,var.,seychellarus,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,1003996,,160728,,0,6,240,No
1004096,,Chaetoceros,,atlanticus,var.,skeleton,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,2769,,191437,,0,6,240,No
1004097,,Chaetoceros,,contortus,var.,ornatus,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,1003981,,191449,,0,6,240,No
1004098,,Chaetoceros,,contortus,var.,contortus,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,1003981,,161421,,0,6,240,No
1004099,,Chaetoceros,,atlanticus,f.,audax,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,2769,,191430,,0,6,260,No
1004100,,Chaetoceros,,subtilis,f.,simplex,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,1004089,,191441,,0,6,260,No
1004101,,Chaetoceros,,subtilis,f.,abnormis,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,1004089,,191441,,0,6,260,No
1004102,,Chaetoceros,,peruvianus,f.,gracilis,,,N,accepted,,Minimum taxonomic/nomenclature review,,,0,6/29/2016 14:55,2816,,191437,,0,6,260,No
1004103,,Chaetoceros,,socialis,f.,socialis,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,2827,,161109,,0,6,260,No
1004104,,Chaetoceros,,socialis,f.,radians,,,N,accepted,,TWG standards met,,,0,6/29/2016 14:55,2827,,191440,,0,6,260,No
1087,,Stenopterobia,,,,,,,N,accepted,,TWG standards met,partial,2014,0,6/13/1996 14:51,5330,,184938,,0,6,180,No
1088,,Stenopterobia,,anceps,,,,,N,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,1087,,162197,,0,6,220,No
1089,,Stenopterobia,,artica,,,,,N,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,1087,,162196,,0,6,220,No
180777,,Pyxidicula,,operculata,,,,,N,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,5024,,185035,,0,6,220,No
180778,,Hyalodiscus,,rubicundus,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,2380,,0,,0,6,220,
180779,,Hyalodiscus,,simplex,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,2380,,0,,0,6,220,
182944,,Thalassionema,,frauenfeldii,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,3138,,0,,0,6,220,
182945,,Rhaphoneis,,superba,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,3145,,0,,0,6,220,
189431,,Amphiprora,,hyalina,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,4674,,160583,,0,6,220,
193749,,Stenopterobia,,intermedia,,,,,N,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,1087,,160306,,0,6,220,No
193750,,Melosira,,distans,var.,perglabra,,,N,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,2290,,160330,,0,6,240,
193752,,Cyclotella,,plitvicensis,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,2439,,160701,,0,6,220,
193753,,Fragilaria,,acidobiontica,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,2932,,0,,0,6,220,
193754,,Fragilaria,,hungarica,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,2932,,160866,,0,6,220,
193755,,Fragilaria,,lata,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,2932,,0,,0,6,220,
193756,,Fragilaria,,polygonata,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,2932,,160514,,0,6,220,
193757,,Synedra,,socia,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,3013,,161051,,0,6,220,
193758,,Synedra,,subrhombica,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,3013,,160852,,0,6,220,
193759,,Asterionella,,fibula,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,3116,,160132,,0,6,220,
193763,,Eunotia,,exigua,var.,exigua,,,N,accepted,,TWG standards met,,,0,6/13/1996 14:51,3348,,161710,,0,6,240,
193764,,Eunotia,,exigua,var.,undulata,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,3348,,160813,,0,6,240,
193766,,Eunotia,,bidentula,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,3337,,161060,,0,6,220,
193767,,Eunotia,,carolina,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,3337,,160890,,0,6,220,
193768,,Eunotia,,hemicyclus,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,3337,,160185,,0,6,220,
193769,,Eunotia,,hexaglyphis,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,3337,,160577,,0,6,220,
193770,,Eunotia,,kocheliensis,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,3337,,160864,,0,6,220,
193771,,Eunotia,,polydentula,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,3337,,160139,,0,6,220,
193772,,Eunotia,,rhomboidea,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,3337,,160703,,0,6,220,
193774,,Achnanthes,,bicapitata,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,3429,,160692,,0,6,220,No
193775,,Achnanthes,,lapidosa,,,,,,accepted,,TWG standards met,,,0,6/13/1996 14:51,3429,,160750,,0,6,220,
193776,,Achnanthes,,lutheri,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,3429,,160695,,0,6,220,
193777,,Achnanthes,,montana,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,3429,,160755,,0,6,220,
193778,,Achnanthes,,oblongella,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,3429,,160861,,0,6,220,
193780,,Achnanthes,,parvula,,,,,N,accepted,,TWG standards met,,,0,6/13/1996 14:51,3429,,160765,,0,6,220,
193781,,Achnanthes,,rossii,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,3429,,160705,,0,6,220,
193783,,Achnanthes,,ventralis,,,,,,accepted,,TWG standards met,,,0,6/13/1996 14:51,3429,,161631,,0,6,220,
193784,,Achnanthes,,laevis,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,3429,,160862,,0,6,220,
193785,,Achnanthes,,laevis,var.,laevis,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,193784,,160862,,0,6,240,
193786,,Achnanthes,,laevis,var.,lapponica,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,193784,,160237,,0,6,240,
193788,,Navicula,,subminuscula,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,3649,,160817,,0,6,220,
193789,,Navicula,,implexa,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,3649,,160707,,0,6,220,
193790,,Navicula,,ludloviana,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,3649,,160967,,0,6,220,
193791,,Navicula,,modica,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,3649,,160701,,0,6,220,
193792,,Navicula,,parsura,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,3649,,160708,,0,6,220,
193794,,Navicula,,paseudosubtilissima,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,3649,,160816,,0,6,220,
193795,,Navicula,,saxophila,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,3649,,161044,,0,6,220,
193796,,Navicula,,soehrensis,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,3649,,160752,,0,6,220,
193797,,Navicula,,submolesta,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,3649,,160702,,0,6,220,
193798,,Navicula,,tenuicephala,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,3649,,160700,,0,6,220,
193799,,Navicula,,bisulcatum,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,3649,,160286,,0,6,220,
193801,,Stauroneis,,nobilis,,,,,N,accepted,,TWG standards met,,,0,6/13/1996 14:51,4127,,160973,,0,6,220,
193802,,Diploneis,,marginestriata,,,,,,accepted,,TWG standards met,,,0,6/13/1996 14:51,4325,,160690,,0,6,220,
193803,,Caloneis,,tenuis,,,,,,accepted,,TWG standards met,,,0,6/13/1996 14:51,4369,,161658,,0,6,220,
193804,,Pinnularia,,sudetica,,,,,N,accepted,,TWG standards met,,,0,6/13/1996 14:51,4428,,160667,,0,6,220,
193805,,Pinnularia,,nodosa,var.,nodosa,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,4504,,0,,0,6,240,
193806,,Pinnularia,,nodosa,var.,formica,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,4504,,160574,,0,6,240,
193808,,Pinnularia,,appendiculata,,,,,,accepted,,TWG standards met,,,0,6/13/1996 14:51,4428,,161577,,0,6,220,
193809,,Pinnularia,,hemiptera,,,,,,accepted,,TWG standards met,,,0,6/13/1996 14:51,4428,,161690,,0,6,220,
193810,,Pinnularia,,polyonca,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,4428,,160136,,0,6,220,
193811,,Pinnularia,,bihastata,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,4428,,160313,,0,6,220,
193812,,Entomoneis,,alata,,,,,,accepted,,TWG standards met,,,0,6/13/1996 14:51,4699,,161697,,0,6,220,
193814,,Amphora,,altaica,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,4705,,160913,,0,6,220,
193816,,Cymbella,,amphioxys,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,4795,,160277,,0,6,220,
193817,,Reimeria,,,,,,,N,accepted,,TWG standards met,partial,2014,0,6/13/1996 14:51,4910,,184951,,0,6,180,No
193818,,Reimeria,,sinuata,,,,,,accepted,,TWG standards met,,,0,6/13/1996 14:51,193817,,161787,,0,6,220,
193820,,Gomphonema,,truncatum,,,,,,accepted,,TWG standards met,,,0,6/13/1996 14:51,4911,,160559,,0,6,220,
193821,,Gomphonema,,tergestinum,,,,,N,accepted,,TWG standards met,,,0,6/13/1996 14:51,4911,,161786,,0,6,220,
193822,,Nitzschia,,inconspicua,,,,,N,accepted,,TWG standards met,,,0,6/13/1996 14:51,5070,,160634,,0,6,220,
193823,,Nitzschia,,perminuta,,,,,N,accepted,,TWG standards met,,,0,6/13/1996 14:51,5070,,161824,,0,6,220,
193824,,Nitzschia,,acula,,,,,,accepted,,TWG standards met,,,0,6/13/1996 14:51,5070,,161768,,0,6,220,
193825,,Nitzschia,,dubia,,,,,,accepted,,TWG standards met,,,0,6/13/1996 14:51,5070,,161047,,0,6,220,
193826,,Nitzschia,,scalaris,,,,,,accepted,,TWG standards met,,,0,6/13/1996 14:51,5070,,161567,,0,6,220,
193827,,Hantzschia,,amphioxys,var.,pusilla,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,5304,,160216,,0,6,240,
202432,,Actinoptychus,,vulgaris,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,2618,,0,,0,6,220,
202433,,Fragilaria,,hyalina,,,,,N,accepted,,TWG standards met,,,0,6/13/1996 14:51,2932,,161435,,0,6,220,
202434,,Synedra,,robusta,,,,,,accepted,,No review; untreated NODC data,,,0,6/13/1996 14:51,3013,,0,,0,6,220,
